,model,real_forwad_time,real_calc_loss_time,real_backward_time,real_update_time,cuda_forward_time,cuda_calc_loss_time,cuda_backward_time,cuda_update_time
22,/resnet34_256_2_3_no,6723844.040909091,375515.10454545455,11834007.165909091,1737247.6363636365,100.73755529143594,0.4069232718849724,216.2188502485102,1.8410061099164357
23,/resnet34_256_2_8_no,6651559.519318182,353078.5363636364,11246468.565909091,634037.0340909091,100.7334372477098,0.38338163622062316,215.9686668916182,0.6858570203693075
24,/resnet34_256_4_1_no,6313092.668181818,357992.17272727273,11531576.49090909,4577116.597727273,100.31616944399747,0.38861789139495656,215.40010452270508,4.881298331509937
25,/resnet34_256_4_2_no,6440230.551136363,326456.95454545453,11459411.860227272,2399838.756818182,100.45664965022694,0.35538043610074305,215.4940428387035,2.5548232704824345
26,/resnet34_256_4_3_no,6484570.392045454,330906.1113636364,11353282.49090909,1598848.6613636364,100.32323241667314,0.3594740723513744,215.1578160459345,1.7114224413452161
27,/resnet34_256_4_8_no,6325659.342045454,332512.6386363636,11351691.69431818,591199.5920454545,100.48663211302323,0.3624711639671163,215.38489835912532,0.6442012001823804
28,/resnet34_256_8_1_no,6299620.425,368991.4647727273,11781553.192045454,4695593.160227273,100.09499563737349,0.3972088004377755,215.019480193745,5.011244476654313
29,/resnet34_256_8_2_no,6503600.072727272,332488.24318181816,11706963.19659091,2363636.7602272728,100.22486753463745,0.3611718906258995,215.06723315499045,2.527744873401455
30,/resnet34_256_8_3_no,6525379.611363636,376683.82727272727,11925165.514772728,1595102.5602272728,100.37266690080816,0.40790025480091574,215.42489790482955,1.7081505477195607
31,/resnet34_256_8_8_no,6604813.948863637,385566.24318181816,11611338.247727273,607307.3806818182,100.45101252902637,0.4158162544566122,215.45691087896174,0.6621142883171243
32,/resnet34_32_1_1_no,6058153.937394686,175031.08528839922,9748833.44316267,2813007.3860012963,14.231317306723753,0.19798663394140564,30.668542204811754,3.2888212436062907
33,/resnet34_32_1_2_no,5970771.186390149,185196.36215165263,9892777.756059624,1457240.0158133507,14.28588012434489,0.20863880538469154,30.86266755371687,1.6848240075482035
34,/resnet34_32_1_3_no,5987342.180168503,189553.99779650033,9870262.511082307,944954.4395333765,14.277919210741757,0.21280864383964979,30.86193360324348,1.0978446105822235
35,/resnet34_32_1_8_no,6166343.143616332,175898.32935839274,9761153.35307842,375693.25392093323,14.296195746055302,0.19864190575737345,30.872842360748074,0.43963354920747505
36,/resnet34_32_2_1_no,6790459.153078418,238688.18820479585,10821934.33117304,3191552.140894362,14.484663716339092,0.2640354095093244,31.11471488888358,3.576862127133491
37,/resnet34_32_2_2_no,6474880.907841867,246350.51924821775,10901561.823849643,1658452.4833441349,14.415174389874402,0.27185243916295215,31.276616443478282,1.8439131907701651
38,/resnet34_32_2_3_no,6837542.506416072,285325.0883992223,10953439.676085548,1164178.557485418,14.536834964455526,0.312581035252407,31.41964563207818,1.2808757418317556
39,/resnet34_32_2_8_no,6499512.3379131565,257668.6403110823,10777447.186001297,436841.519507453,14.47263616746073,0.2839225321689443,31.376767515626266,0.49109689111019195
40,/resnet34_32_4_1_no,6854221.038496436,260139.0500324044,10976584.451198963,3241045.659883344,14.42039201628907,0.286192644954848,31.247904284681812,3.6001596516011523
41,/resnet34_32_4_2_no,6686374.580686973,274572.71963707067,10832725.945560597,1671775.1373946858,14.444825236023206,0.3017639608929394,31.35309899207144,1.8527100019329557
42,/resnet34_32_4_3_no,6795073.5477640955,284672.72197018797,11174158.81801685,1139349.1545042126,14.508508853764019,0.3115500671391895,31.45428618741978,1.2612530015763896
43,/resnet34_32_4_8_no,6898005.926506805,324292.85353208036,11340579.343616331,467256.5634478289,14.51645392753517,0.3534347283100433,31.549359922477045,0.5178879873349065
44,/resnet34_32_8_1_no,6962708.014646792,268504.5541153597,11188762.410758263,3259184.5497083603,14.367313571912625,0.29484257058458363,31.15698434059603,3.6057346831956467
45,/resnet34_32_8_2_no,6630436.815942968,272636.4680492547,11124742.797537265,1663292.5749837977,14.39797872165079,0.30002532202801147,31.254431477445948,1.8417526793224968
46,/resnet34_32_8_3_no,6764658.977576151,293700.09060272196,11070455.890084252,1149983.237977965,14.462788257425819,0.3213427099106533,31.364638701739903,1.268907809400435
47,/resnet34_32_8_8_no,6785473.774465327,285303.67258587165,11007790.962022034,445814.8731043422,14.472969815272135,0.31291159146881226,31.40005661722753,0.49914977877380895
48,/resnet34_64_1_1_no,6902815.013648294,273925.8540682415,10713062.52519685,3085629.6540682414,26.096490797658603,0.2984391310298693,58.28533672222628,3.5228249869634474
49,/resnet34_64_1_2_no,6887480.397112861,286961.7089238845,11649629.88503937,1653028.6742782153,26.313206117109363,0.31284124750516856,58.79547942604606,1.8493121101376735
50,/resnet34_64_1_3_no,6911724.403937008,237050.1590551181,11213369.198162729,1034030.8645669292,26.181679850801082,0.2613803421711828,58.53063259825619,1.1916714830614938
51,/resnet34_64_1_8_no,7329867.8146981625,293654.1299212598,11314919.262204725,435522.74855643045,26.19964996072564,0.3194063791667852,58.74336643369179,0.4918711766908605
52,/resnet34_64_2_1_no,6290536.384514436,291853.46719160106,11288626.139370078,3143367.6979002627,26.28398107781498,0.3185021228951419,58.73903381617989,3.53079281097322
53,/resnet34_64_2_2_no,6908273.503937008,331795.4632545932,11545314.452493438,1718978.320472441,26.409071121190788,0.3606443762896568,58.926658626866775,1.903865053563616
54,/resnet34_64_2_3_no,6373011.189501313,324403.26456692914,11508094.699475065,1135708.1388451443,26.39480057726382,0.35367476735801834,59.00389388277149,1.26033310945906
55,/resnet34_64_2_8_no,6454412.495013123,351702.3690288714,11467640.92624672,447202.89160104987,26.407831559469066,0.3818526154643125,58.97018460651708,0.502631844791371
56,/resnet34_64_4_1_no,6288285.035433071,332792.97979002626,11359436.357217848,3320879.9895013124,26.303985540009545,0.3625722707960549,58.839427176548114,3.6812717851378474
57,/resnet34_64_4_2_no,6396477.395275591,322879.9,11390224.294225723,1708894.2099737532,26.354447654038278,0.35213093109174665,58.90896494407353,1.8928112216095814
58,/resnet34_64_4_3_no,6525976.918897638,354588.9842519685,11423862.767979003,1166251.7706036745,26.397539384471465,0.38495383495538255,58.95936977056068,1.2891942897425315
59,/resnet34_64_4_8_no,6543741.571128609,336422.4057742782,11331805.894225722,455654.60472440947,26.414666532156037,0.36597613840121923,58.95507503018917,0.5107621284820179
60,/resnet34_64_8_1_no,6433237.577690288,367779.312335958,11645168.1167979,3448797.132808399,26.225609876352344,0.3995710236115718,58.708493314327534,3.7929704900175882
61,/resnet34_64_8_2_no,6421869.122309711,330212.6569553806,11305439.400787402,1701603.8427821521,26.29747877158518,0.36077865838926293,58.704149684255206,1.8860356197245125
62,/resnet34_64_8_3_no,6233857.703674541,316325.36299212597,11336490.784776904,1115604.2417322835,26.32213733415278,0.345361444451834,58.72642211163138,1.2445872455876898
63,/resnet34_64_8_8_no,6591977.865879265,351143.3099737533,11664299.983989501,480174.2947506562,26.341871877480052,0.3816732051647867,58.80004828996233,0.5322972727638823
